source_row_number,pdf_page,department,office,official_mechanism_code,official_issue_field_code,program_name,program_description,partner_kind_code,partner_name,period,project_cost_thousand_jpy,planning主体,implementation主体,included_r10_relation_id,included_r10_amount_id,coverage_status,interpretation_limit
98,13,生活福祉部,障害福祉課,1,1,発達障害地域支援マ ネジメント強化事業,発達障害が疑われる事例や、通常の支援 が難しい困難事例に対応する事業所に対 し、発達障害児（者）の特性沿った対応が できるよう、マネジャーを配置し、支援者の 育成や地域支援体制の強化・整備を図 る。,1,特定非営利活動法人 わくわくの会,R6.4.1 ～ R7.3.31,"9,628",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
99,13,生活福祉部,障害福祉課,1,1,沖縄県障害者社会参 加促進事業（身体障害 者関係事業）,身体障害者が自立した日常生活または社 会生活を営むことができるよう、日常生活 を維持するための訓練及び社会参加を促 進する取組を実施する事業。,4,社会福祉法人沖縄県 身体障害者福祉協会,R6.4.1 ～ R7.3.31,"8,135",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
100,13,生活福祉部,障害福祉課,1,1,沖縄県障害者社会参 加促進事業（知的障害 者関係事業）,日常生活や社会生活における自己決定ス キル等を身につけ、より自立した生活を送 れるようにするため、知的障害者を中心と した本人活動支援（コミュニティ活動等）を 行う事業。,2,公益社団法人沖縄県 手をつなぐ育成会,R6.4.1 ～ R7.3.31,655,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
101,14,生活福祉部,障害福祉課,1,1,沖縄県ITサポートセン ター運営事業,障害者等の情報通信技術（IT）の利用機 会や活動能力の格差是正を図るための総 合的なサービス提供拠点として、沖縄県IT サポートセンターを設置・運営する事業。,1,特定非営利活動法人 沖縄県脊髄損傷者協 会,R6.4.1 ～ R7.3.31,"5,740",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
102,14,生活福祉部,障害福祉課,1,1,沖縄県障害者相談支 援体制整備事業,障害児者等の相談支援に関するネット ワーク構築に向けた指導・調整の委託,1,特定非営利活動法人 名護市障がい者関係 団体協議会,R6.4.1 ～ R7.3.31,"5,617",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
103,14,生活福祉部,障害福祉課,1,1,沖縄県障害者相談支 援体制整備事業,障害児者等の相談支援に関するネット ワーク構築に向けた指導・調整の委託,3,一般社団法人 人文 福祉会,R6.4.1 ～ R7.3.31,"5,255",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
104,14,生活福祉部,障害福祉課,1,1,沖縄県障害者相談支 援体制整備事業,障害児者等の相談支援に関するネット ワーク構築に向けた指導・調整の委託,1,特定非営利活動法人 おきなわ障がい者相 談支援ネットワーク,R6.4.1 ～ R7.3.31,"5,717",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
105,14,生活福祉部,障害福祉課,1,1,沖縄県自立支援協議 会部会・圏域自立支援 連絡会議部会運営業 務,障害児者等の相談支援に関するネット ワーク構築に向けた指導・調整の委託,1,特定非営利活動法人 おきなわ障がい者相 談支援ネットワーク,R6.4.1 ～ R7.3.31,"3,777",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
106,14,生活福祉部,障害福祉課,1,1,障害者の地域生活の 推進に向けた体制強 化支援事業,都道府県における広域的な観点での取組 や、地域に密接に関係する市町村への助 言や情報提供を通じて、障害者のニーズ を的確に把握し、地域で障害者を支える体 制の構築を行う事業,1,特定非営利活動法人 名護市障がい者関係 団体協議会,R6.4.1 ～ R7.3.31,"3,367",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
107,14,生活福祉部,障害福祉課,1,1,障害者の地域生活の 推進に向けた体制強 化支援事業,都道府県における広域的な観点での取組 や、地域に密接に関係する市町村への助 言や情報提供を通じて、障害者のニーズ を的確に把握し、地域で障害者を支える体 制の構築を行う事業,3,一般社団法人 人文 福祉会,R6.4.1 ～ R7.3.31,"3,355",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
108,14,生活福祉部,障害福祉課,1,1,障害者の地域生活の 推進に向けた体制強 化支援事業,都道府県における広域的な観点での取組 や、地域に密接に関係する市町村への助 言や情報提供を通じて、障害者のニーズ を的確に把握し、地域で障害者を支える体 制の構築を行う事業,1,特定非営利活動法人 おきなわ障がい者相 談支援ネットワーク,R6.4.1 ～ R7.3.31,"4,008",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
109,15,生活福祉部,障害福祉課,4,1,障害者社会活動推進 事業,総括所見と脱施設化ガイドラインの理念を 生活に活かしていく事業,1,特定非営利活動法人 沖縄県自立生活セン ター・イルカ,R6.4.1 ～ R7.3.31,700,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
110,15,生活福祉部,障害福祉課,4,1,障害者社会活動推進 事業,家族介護者リフレッシュ事業,8,全国パーキンソン病 友の会沖縄県支部,R6.4.1 ～ R7.3.31,700,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
111,15,生活福祉部,障害福祉課,4,1,障害者社会活動推進 事業,福祉機器展,4,社会福祉法人沖縄県 視覚障害者福祉協会,R6.4.1 ～ R7.3.31,493,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
112,15,生活福祉部,障害福祉課,4,1,障害者社会活動推進 事業,①沖縄県障がい者フィールドスポーツ開催 事業 ②障がい者防災ミーティング開催事業,4,社会福祉法人沖縄県 身体障害者福祉協会,R6.4.1 ～ R7.3.31,628,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
113,15,生活福祉部,障害福祉課,4,1,障害者社会活動推進 事業,ピアサポート活動推進事業,1,NPO法人沖縄県脊髄 損傷者協会,R6.4.1 ～ R7.3.31,700,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
114,15,生活福祉部,障害福祉課,4,1,障害者社会活動推進 事業,インクルーシブを理解するホースセラピー で磨く豊かな人間関係,3,一般社団法人セレニ ティパークジャパン沖 縄,R6.4.1 ～ R7.3.31,696,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
115,15,生活福祉部,障害福祉課,4,1,障害者社会活動推進 事業,専従通訳者研修会,8,沖縄県手話通訳問題 研究会,R6.4.1 ～ R7.3.31,83,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
116,15,生活福祉部,障害福祉課,1,1,沖縄県医療的ケア児 等コーディネーター養 成研修等事業及び医 療的ケア児ワーキング 運営業務委託,医療的ケア児等コーディネーター等を養成 する研修の実施及び医療的ケア児の協議 の場の運営業務。,1,特定非営利活動法人 おきなわ障がい者相 談支援ネットワーク,R6.6.7 ～ R7.3.31,"1,015",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
117,16,生活福祉部,障害福祉課,1,1,令和6年度沖縄県障害 者社会参加促進事業,障害者の社会参加を促進するための中心 的施策である沖縄県障害者社会参加促進 事業等の各種事業を委託し、事業の円滑 な実施及び障害者等の福祉の増進を図 る。,3,一般社団法人沖縄県 聴覚障害者協会,R6.4.1 ～ R7.3.31,"23,804",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
118,16,生活福祉部,障害福祉課,1,1,令和6年度沖縄県障害 者社会参加促進事業,障害者の社会参加を促進するための中心 的施策である沖縄県障害者社会参加促進 事業等の各種事業を委託し、事業の円滑 な実施及び障害者等の福祉の増進を図 る。,4,社会福祉法人沖縄県 視覚障害者福祉協会,R6.4.1 ～ R7.3.31,"6,998",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
119,16,生活福祉部,障害福祉課,1,1,令和6年度沖縄県障害 者社会参加促進事業,障害者の社会参加を促進するための中心 的施策である沖縄県障害者社会参加促進 事業等の各種事業を委託し、事業の円滑 な実施及び障害者等の福祉の増進を図 る。,3,一般社団法人沖縄県 言語聴覚士会,R6.4.1 ～ R7.3.31,"2,121",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
120,16,生活福祉部,障害福祉課,1,1,令和6年度沖縄県聴覚 障害児支援中核機能 モデル事業,聴覚障害児の支援は乳児からの切れ目の ない支援と多様な状態像への支援が求め られている。福祉部局と教育部局等が連 携を強化し、聴覚障害児支援の中核機能 を整備し、聴覚障害児と保護者に対し適切 な情報と支援を提供する。,5,国立大学法人琉球大 学,R6.4.1 ～ R7.3.31,"7,353",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
121,16,生活福祉部,障害福祉課,1,1,令和6年度字幕入り映 像ライブラリー作品制 作・頒布事業,聴覚障害者に対する情報支援事業として 実施する字幕ビデオライブラリー事業で貸 出使用する作品について、聴覚障害者の 鑑賞に適した字幕又は手話を付した良質 な映像作品の製作を委託する。,4,社会福祉法人聴力障 害者情報文化セン ター,R6.4.1 ～ R7.3.31,251,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
122,16,生活福祉部,障害福祉課,1,1,沖縄県地域における 医療と福祉の連携体 制整備事業,精神障害者の地域移行・地域定着を促進 する支援体制整備を目的とし、各圏域に コーディネーターを配置する。,3,一般社団法人 沖縄 県精神保健福祉士協 会,R6.4.1 R7.3.31,"5,988",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
123,16,生活福祉部,障害福祉課,1,1,沖縄県精神障害者入 院患者に対する地域 生活体験事業,精神疾患で入院している精神障害者を一 定期間事業所に通わせ、退院後の環境変 化への不安緩和を図り、精神障害者の社 会復帰、社会的自立を促進することを目的 とする。,2,公益財団法人 沖縄 県精神保健福祉会連 合会,R6.4.1 R7.3.31,"2,949",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
124,17,生活福祉部,障害福祉課,1,1,沖縄県精神障害者に も対応した地域包括ケ アシステム構築推進事 業（ピアサポーター養 成研修）,精神障害者の支援推進のため、ピアサ ポーターとして精神障害者の相談支援に 対応するために必要な基礎知識を身につ けたピアサポーターを養成し、地域相談支 援の充実を図ることを目的に研修を実施し ている。,3,一般社団法人 沖縄 県作業療法士協会,R6.5.13 R7.3.31,"1,230",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
125,17,生活福祉部,障害福祉課,1,1,沖縄県精神障害者に も対応した地域包括ケ アシステム構築推進事 業（ピアサポート活用 事業）,精神疾患のある入院患者と同じ目線で支 援を展開し、専門職とは違う共感や安心を 与えることができるピアサポーターを病院 や地域の交流会等へ派遣し、退院に向け た意欲を向上させることを目的に実施して いる。,1,特定非営利活動法人 名護市障がい者関係 団体協議会,R6.4.1 R7.3.31,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
126,17,生活福祉部,障害福祉課,1,1,沖縄県精神障害者に も対応した地域包括ケ アシステム構築推進事 業（ピアサポート活用 事業）,精神疾患のある入院患者と同じ目線で支 援を展開し、専門職とは違う共感や安心を 与えることができるピアサポーターを病院 や地域の交流会等へ派遣し、退院に向け た意欲を向上させることを目的に実施して いる。,4,社会福祉法人 残波 かりゆし会,R6.4.1 R7.3.31,225,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
127,17,生活福祉部,障害福祉課,1,1,沖縄県精神障害者に も対応した地域包括ケ アシステム構築推進事 業（ピアサポート活用 事業）,精神疾患のある入院患者と同じ目線で支 援を展開し、専門職とは違う共感や安心を 与えることができるピアサポーターを病院 や地域の交流会等へ派遣し、退院に向け た意欲を向上させることを目的に実施して いる。,3,一般社団法人 沖縄 県作業療法士協会,R6.4.1 R7.3.31,25,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
128,17,生活福祉部,障害福祉課,1,1,沖縄県障害者ピアサ ポート研修事業,自ら障害や疾病の経験をもち、その経験を 活かしながら、他の障害や疾病のある障 害者の支援を行うピアサポーター及びピア サポーターの活用方法等を理解した障害 福祉サービス事業等の管理者等の養成を 図ることにより、障害福祉サービス等にお ける質の高いピアサポート活動の取組を 支援することを目的とする。,4,社会福祉法人 沖縄 県身体障害者福祉協 会,R6.6.1 R7.3.31,"4,082",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
129,17,生活福祉部,障害福祉課,1,1,沖縄県精神障害者に も対応した地域包括ケ アシステム構築推進事 業（精神障害者地域移 行・地域定着のための 多職種合同研修）,精神障害の支援推進のため、支援者が地 域移行支援に関する基礎的・専門的知識 を身につけ、業務に必要な能力の向上を 図るとともに、医療・福祉それぞれの支援 者の役割、立場について理解し、地域移 行支援に係る多職種連携体制構築を図る ための研修を実施する。,3,一般社団法人 沖縄 県精神保健福祉士協 会,R6.4.1 R7.3.31,"4,800",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
130,18,生活福祉部,障害福祉課,1,1,沖縄県精神障害者支 援の障害特性と支援 技法を学ぶ研修事業,精神障害者の特性に応じた適切な支援が より一層行えるよう、精神障害者の支援に かかわる地域の支援事業所や行政職員 等に対し、精神障害者の特性と支援方法 について学ぶ研修を実施する。,3,一般社団法人 沖縄 県精神保健福祉士協 会,R6.4.1 R7.3.31,"1,238",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
131,18,生活福祉部,障害福祉課,1,17,沖縄県障害者就業・生 活支援センター事業,障害者の雇用促進等に関する法律に基づ く障害者就業・生活支援センターにおい て、就職や職場への定着が困難な障害者 及び就業経験のない障害者に対し、就業 及びこれに伴う生活習慣の形成や日常生 活の管理などの社会生活上の支援を行う ことにより、障害者の職業生活における自 立を図る。,4,社会福祉法人 名護 学院,R6.4.1 R7.3.31,"6,932",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
132,18,生活福祉部,障害福祉課,1,17,沖縄県障害者就業・生 活支援センター事業,障害者の雇用促進等に関する法律に基づ く障害者就業・生活支援センターにおい て、就職や職場への定着が困難な障害者 及び就業経験のない障害者に対し、就業 及びこれに伴う生活習慣の形成や日常生 活の管理などの社会生活上の支援を行う ことにより、障害者の職業生活における自 立を図る。,5,医療法人 一灯の会,R6.4.1 R7.3.31,"6,932",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
133,18,生活福祉部,障害福祉課,1,17,沖縄県障害者就業・生 活支援センター事業,障害者の雇用促進等に関する法律に基づ く障害者就業・生活支援センターにおい て、就職や職場への定着が困難な障害者 及び就業経験のない障害者に対し、就業 及びこれに伴う生活習慣の形成や日常生 活の管理などの社会生活上の支援を行う ことにより、障害者の職業生活における自 立を図る。,3,社会福祉法人 若竹 福祉会,R6.4.1 R7.3.31,"6,932",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
134,18,生活福祉部,障害福祉課,1,17,沖縄県障害者就業・生 活支援センター事業,障害者の雇用促進等に関する法律に基づ く障害者就業・生活支援センターにおい て、就職や職場への定着が困難な障害者 及び就業経験のない障害者に対し、就業 及びこれに伴う生活習慣の形成や日常生 活の管理などの社会生活上の支援を行う ことにより、障害者の職業生活における自 立を図る。,5,医療法人 陽和会,R6.4.1 R7.3.31,"6,932",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
135,19,生活福祉部,障害福祉課,1,17,沖縄県障害者就業・生 活支援センター事業,障害者の雇用促進等に関する法律に基づ く障害者就業・生活支援センターにおい て、就職や職場への定着が困難な障害者 及び就業経験のない障害者に対し、就業 及びこれに伴う生活習慣の形成や日常生 活の管理などの社会生活上の支援を行う ことにより、障害者の職業生活における自 立を図る。,3,社会福祉法人 みや こ福祉会,R6.4.1 R7.3.31,"6,932",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
136,19,生活福祉部,障害福祉課,1,17,沖縄県障害者就業・生 活支援センター事業,障害者の雇用促進等に関する法律に基づ く障害者就業・生活支援センターにおい て、就職や職場への定着が困難な障害者 及び就業経験のない障害者に対し、就業 及びこれに伴う生活習慣の形成や日常生 活の管理などの社会生活上の支援を行う ことにより、障害者の職業生活における自 立を図る。,3,社会福祉法人 わし の里,R6.4.1 R7.3.31,"6,932",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
137,19,生活福祉部,生活安全安 心課,1,18,令和６年度消費生活 相談等業務,沖縄県消費生活センターにおいて、消費 者トラブル等、消費生活に係る相談を受け 付ける。,1,特定非営利活動法人 消費者センター沖縄,R6.4.1 ～ R7.3.31,"29,714",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
138,19,生活福祉部,生活安全安 心課,2,19,令和６年度沖縄県NPO 等支援個別相談事業,ＮＰＯ法人の活動基盤強化を図るために、 専門家による個別相談会を通じて活動、 運営、情報公開を支え、ＮＰＯ法人の情報 発信力を向上させ、社会的信頼を高めるこ とを目的とする。,1,特定非営利活動法人 まちなか研究所わく わく,R6.10.2 ～ R7.3.27,"1,144",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
139,19,生活福祉部,生活安全安 心課,1,19,令和６年度協働の実 践研修会,多様な連携と協働の取組を促進するため に市町村職員および県職員に対して、協 働に関する意識向上を目的とする研修会 を行った。,1,特定非営利活動法人 まちなか研究所わく わく,R7.1.23,128,一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
140,19,生活福祉部,生活安全安 心課,5,9,犯罪被害者週間,犯罪被害者週間（11月25日から12月1日） において、犯罪被害者等の置かれている 状況について、県民の理解を深め、社会 的支援の輪を広げることを目的に県民の 集い（イベント）を開催した。,2,公益社団法人沖縄被 害者支援ゆいセン ター,R6.11.25 ～ R6.12.1,0,一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
141,20,生活福祉部,生活安全安 心課,1,9,犯罪被害者等支援事 業,犯罪被害者を支援する体制構築のための アドバイザーの配置、相談・問い合わせに 対応した情報提供や連絡調整、被害者支 援活動員養成研修会や、市町村職員を対 象とした出前講座を開催した。,2,公益社団法人沖縄被 害者支援ゆいセン ター,R6.4.3 ～ R7.3.31,"10,192",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
142,20,生活福祉部,計量検定所,5,18,計量記念日事業,パネル及び各種メーター類の展示、計量 器による実測、計量ゲーム等により、県民 への計量制度の普及や計量意識の向上 を図ることを目的とする。,8,沖縄県計量協会,R6.11.7,27,一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
143,20,こども未来部,こども若者政 策課,2,13,沖縄こども調査事業,沖縄県の子ども及びその保護者の生活 実態や支援ニーズ等の把握・分析を行い、 子どもの貧困対策の効果的な実施や、施 策の評価に活用することを目的に実施す る。,3,一般社団法人Co- Link,R6.4.25 ～ R7.3.31,"10,186",行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
144,20,こども未来部,こども若者政 策課,2,13,沖縄県こども計画策定 事業,こども施策の総合的かつ効果的な推進を 図るため、こども施策に関する基本的な方 針や重要事項を定める「沖縄県こども計画 （仮称）」の策定に向けて、有識者会議の 開催や子供等の意見の整理・分類等側面 支援を行う。,3,一般社団法人Co- Link,R6.4.1 ～ R7.3.31,"5,149",行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
145,20,こども未来部,こども若者政 策課,1,13,沖縄県拠点型こどもの 居場所運営事業（南部 圏域）,困窮世帯のこどもであって、かつ不登校や 引きこもり、非行など専門的な支援を要す るこどもなどに対して、食事や生活支援、 キャリア形成支援等の専門的な支援を行 うこどもの居場所を設置し、学校への登校 や進学、就職など自立に向けた総合的な 支援を行う。,1,特定非営利活動法人 侍学園スクオーラ・今 人,R6.4.1 ～ R7.3.31,"34,196",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
146,20,こども未来部,こども若者政 策課,1,13,沖縄県子ども・若者総 合相談センター事業 （ソラエ（なは））,社会生活を円滑に営む上で困難を有する 子ども・若者の自立を支援するため、子ど も・若者及びその家族等からの相談に応 じ、関係機関等の紹介、その他必要な情 報の提供及び助言を行う。,1,特定非営利活動法人 サポートセンターゆめ さき,R6.4.1 ～ R7.3.31,"33,113",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
147,20,こども未来部,こども若者政 策課,1,13,沖縄県子ども・若者総 合相談センター事業 （ソラエ（なご））,社会生活を円滑に営む上で困難を有する 子ども・若者の自立を支援するため、子ど も・若者及びその家族等からの相談に応 じ、関係機関等の紹介、その他必要な情 報の提供及び助言を行う。,5,労働者協同組合ワー カーズコープ・セン ター事業団,R6.4.1 ～ R7.3.31,"5,944",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
148,21,こども未来部,こども若者政 策課,1,13,子ども・若者社会適応 促進事業（サポステな ご）,修学及び就業のいずれもしていない子ど も・若者、その他の子ども・若者であって社 会生活を円滑に営む上での困難を有する ものの社会的自立を促進することを目的 に社会適応プログラム等を実施する。,5,労働者協同組合ワー カーズコープ・セン ター事業団,R6.4.1 ～ R7.3.31,"2,291",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
149,21,こども未来部,こども若者政 策課,1,13,子ども・若者社会適応 促進事業（サポステ沖 縄）,修学及び就業のいずれもしていない子ど も・若者、その他の子ども・若者であって社 会生活を円滑に営む上での困難を有する ものの社会的自立を促進することを目的 に社会適応プログラム等を実施する。,1,特定非営利活動法人 サポートセンターゆめ さき,R6.4.1 ～ R7.3.31,"2,498",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
150,21,こども未来部,こども若者政 策課,1,13,子ども・若者社会適応 促進事業（サポステ琉 球）,修学及び就業のいずれもしていない子ど も・若者、その他の子ども・若者であって社 会生活を円滑に営む上での困難を有する ものの社会的自立を促進することを目的 に社会適応プログラム等を実施する。,1,特定非営利活動法人 サポートセンターゆめ さき,R6.4.1 ～ R7.3.31,"2,449",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
151,21,こども未来部,こども家庭課,2,13,要支援家庭寄り添い 支援業務（北部）,困難を抱える子ども（ヤングケアラー含む） や家庭を直接訪問し、必要な支援を届け、 必要な支援に繋げるとともに、今後の支援 体制の構築に向けて必要とされる支援体 制の検証を行う。,7,要支援家庭寄り添い 支援事業受託コン ソーシアム（（一社） TAKE-OFF、（一社） ぷらっと）,R6.4.1 ～ R7.3.31,"14,617",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
152,21,こども未来部,こども家庭課,2,13,要支援家庭寄り添い 支援業務（中部①）,困難を抱える子ども（ヤングケアラー含む） や家庭を直接訪問し、必要な支援を届け、 必要な支援に繋げるとともに、今後の支援 体制の構築に向けて必要とされる支援体 制の検証を行う。,7,子どもゲンキプロジェ クト共同体（（一社）宜 野湾子どもゲンキ食 堂、（一社）3ピース 58、（一社）くじら寺子 屋）,R6.4.1 ～ R7.3.31,"14,620",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
153,21,こども未来部,こども家庭課,2,13,要支援家庭寄り添い 支援業務（中部②）,困難を抱える子ども（ヤングケアラー含む） や家庭を直接訪問し、必要な支援を届け、 必要な支援に繋げるとともに、今後の支援 体制の構築に向けて必要とされる支援体 制の検証を行う。,3,一般社団法人みんな のももやま子ども食堂,R6.6.14 ～ R7.3.31,"11,120",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
154,21,こども未来部,こども家庭課,2,13,要支援家庭寄り添い 支援業務（南部①）,困難を抱える子ども（ヤングケアラー含む） や家庭を直接訪問し、必要な支援を届け、 必要な支援に繋げるとともに、今後の支援 体制の構築に向けて必要とされる支援体 制の検証を行う。,3,一般社団法人UTT,R6.4.1 ～ R7.3.31,"14,620",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
155,22,こども未来部,こども家庭課,2,13,要支援家庭寄り添い 支援業務（南部②）,困難を抱える子ども（ヤングケアラー含む） や家庭を直接訪問し、必要な支援を届け、 必要な支援に繋げるとともに、今後の支援 体制の構築に向けて必要とされる支援体 制の検証を行う。,7,「要支援家庭寄り添い 支援業務」共同体 （（一社）カナカナ、 （特非）沖縄上等プロ ジェクト）,R6.4.1 ～ R7.3.31,"14,196",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
156,22,こども未来部,こども家庭課,2,13,要支援家庭寄り添い 支援業務（宮古）,困難を抱える子ども（ヤングケアラー含む） や家庭を直接訪問し、必要な支援を届け、 必要な支援に繋げるとともに、今後の支援 体制の構築に向けて必要とされる支援体 制の検証を行う。,3,一般社団法人宮古島 こどもこそだてワクワ ク未来会議,R6.4.1 ～ R7.3.31,"11,619",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
157,22,こども未来部,こども家庭課,2,13,要支援家庭寄り添い 支援業務（八重山）,困難を抱える子ども（ヤングケアラー含む） や家庭を直接訪問し、必要な支援を届け、 必要な支援に繋げるとともに、今後の支援 体制の構築に向けて必要とされる支援体 制の検証を行う。,8,子育てサポート団体 HUGs,R6.7.23 ～ R7.3.31,"7,165",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
158,22,こども未来部,こども家庭課,2,13,離島及び広域相談体 制整備事業,離島町村へこどもの貧困対策支援員を巡 回派遣するほか、電話・メール等により離 島地域を中心に県内全域を対象としてこど もの貧困問題に関する相談に対応し、困 難を抱えるこどもや家庭を必要な支援につ なげる体制の強化を図る。,3,一般社団法人UTT,R6.4.1 ～ R7.3.31,"19,128",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
159,22,こども未来部,こども家庭課,2,13,支援員及び子供の居 場所の活動支援事業 （北部地区）,市町村が配置及び設置するこどもの貧困 対策支援員及びこどもの居場所に対して、 活動状況の把握、助言、研修等やこどもの 貧困対策に関するネットワーク構築に向け た助言・調整等の広域支援を行う。,7,沖縄子供の貧困緊急 対策事業受託コン ソーシアム（（一社） TAKE-OFFと（一社） ぷらっとの共同体）,R6.4.1 ～ R7.3.31,"5,813",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
