source_row_uid,source_id,source_title,fiscal_year,source_row_number,pdf_page,department_source_text,department_display_machine,office_source_text,office_display_machine,official_mechanism_code,official_mechanism_label,official_mechanism_definition,mechanism_analytical_family,official_issue_field_code,official_issue_field_label,program_name_source_text,program_name_display_machine,program_description_source_text,partner_kind_code,partner_kind_label,partner_name_source_text,partner_name_display_alias_machine,partner_display_label_id,partner_cell_scope,period_source_text,project_cost_thousand_jpy_source_text,project_cost_thousand_jpy_numeric,project_cost_presence,planning主体_source_text,implementation主体_source_text,r10_purposive_sample_status,r10_purposive_relation_id,r10_purposive_amount_id,identity_crosswalk_status,relation_edge_status,amount_semantics,interpretation_limit
S002-R0177,S002,令和6年度「NPO等との協働実績調査」,2024,177,25,こども未来部,こども未来部,こども家庭課,こども家庭課,4,補助,補助金・助成金の支給又は物的支援,subsidy_assistance_or_in_kind,1,保健、医療又は福祉の増進を図る事業,養子縁組民間あっせ ん機関助成事業補助 金,養子縁組民間あっせん機関助成事業補助金,要親希望者や実親との相談・援助及び要 親希望者への研修等の業務を行い、若年 妊婦等の悩み相談から養子縁組へのつな ぎ・支援する。,3,営利を目的としない一般社団又は一般財団法人,一般社団法人おきな わ子ども未来ネット ワーク,一般社団法人おきなわ子ども未来ネットワーク,S002PL115,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"10,347",10347,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0178,S002,令和6年度「NPO等との協働実績調査」,2024,178,25,こども未来部,こども未来部,こども家庭課,こども家庭課,4,補助,補助金・助成金の支給又は物的支援,subsidy_assistance_or_in_kind,1,保健、医療又は福祉の増進を図る事業,児童福祉事業等県費 補助金,児童福祉事業等県費補助金,社会的養護が必要な児童を、可能な限り 家庭的な環境において安定した人間関係 の下で育てることができるよう、里親会の 事業を支援し、里親制度の普及啓発に寄 与する。,3,営利を目的としない一般社団又は一般財団法人,一般社団法人沖縄県 里親会,一般社団法人沖縄県里親会,S002PL116,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,377,377,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0179,S002,令和6年度「NPO等との協働実績調査」,2024,179,25,こども未来部,こども未来部,こども家庭課,こども家庭課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,1,保健、医療又は福祉の増進を図る事業,里親研修・相互交流事 業,里親研修・相互交流事業,里親の登録及び更新に必要な研修や里親 等の資質向上に資する研修及び里親相互 の交流等、里親への支援を適切に行うこと を目的として、研修及び里親サロンを実施 する。,3,営利を目的としない一般社団又は一般財団法人,一般社団法人沖縄県 里親会,一般社団法人沖縄県里親会,S002PL116,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"4,070",4070,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0180,S002,令和6年度「NPO等との協働実績調査」,2024,180,25,こども未来部,こども未来部,こども家庭課,こども家庭課,4,補助,補助金・助成金の支給又は物的支援,subsidy_assistance_or_in_kind,1,保健、医療又は福祉の増進を図る事業,被虐待児等地域療育 支援事業,被虐待児等地域療育支援事業,特別なケアを必要としている地域の子ど もとその家庭に対して相談や支援を行う事 業。 県内４施設と１団体の各施設に療育支援 コーディネータ、心理士を配置して、養育に 関する事や子どもの情緒面や行動面で気 になる等の相談を受けています。また、専 門医がアドバイザーとして定期的に相談事 業所を訪問しており、医療の専門的な支援 が必要な児童やその家庭に対する助言等 も行っています。,4,社会福祉法人,社会福祉法人国際福 祉会,社会福祉法人国際福祉会,S002PL110,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"3,727",3727,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0181,S002,令和6年度「NPO等との協働実績調査」,2024,181,25,こども未来部,こども未来部,こども家庭課,こども家庭課,4,補助,補助金・助成金の支給又は物的支援,subsidy_assistance_or_in_kind,1,保健、医療又は福祉の増進を図る事業,被虐待児等地域療育 支援事業,被虐待児等地域療育支援事業,〃,4,社会福祉法人,社会福祉法人偕生会,社会福祉法人偕生会,S002PL113,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"8,456",8456,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0182,S002,令和6年度「NPO等との協働実績調査」,2024,182,25,こども未来部,こども未来部,こども家庭課,こども家庭課,4,補助,補助金・助成金の支給又は物的支援,subsidy_assistance_or_in_kind,1,保健、医療又は福祉の増進を図る事業,被虐待児等地域療育 支援事業,被虐待児等地域療育支援事業,〃,4,社会福祉法人,社会福祉法人基督教 児童福祉会,社会福祉法人基督教児童福祉会,S002PL117,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"7,217",7217,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0183,S002,令和6年度「NPO等との協働実績調査」,2024,183,26,こども未来部,こども未来部,こども家庭課,こども家庭課,4,補助,補助金・助成金の支給又は物的支援,subsidy_assistance_or_in_kind,1,保健、医療又は福祉の増進を図る事業,被虐待児等地域療育 支援事業,被虐待児等地域療育支援事業,〃,4,社会福祉法人,社会福祉法人豊友会,社会福祉法人豊友会,S002PL118,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"4,204",4204,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0184,S002,令和6年度「NPO等との協働実績調査」,2024,184,26,こども未来部,こども未来部,こども家庭課,こども家庭課,4,補助,補助金・助成金の支給又は物的支援,subsidy_assistance_or_in_kind,1,保健、医療又は福祉の増進を図る事業,被虐待児等地域療育 支援事業,被虐待児等地域療育支援事業,〃,3,営利を目的としない一般社団又は一般財団法人,一般社団法人沖縄県 里親会,一般社団法人沖縄県里親会,S002PL116,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"8,750",8750,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0185,S002,令和6年度「NPO等との協働実績調査」,2024,185,26,こども未来部,こども未来部,こども家庭課,こども家庭課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,2,社会教育及び生涯学習の推進を図る事業,保健に関する相談支 援事業,保健に関する相談支援事業,「こどもの居場所」や「県立高校の居場所」 などで、「性に関する正しい知識」を伝える とともに、専門相談員が、個別に相談を受 けることで、予期せぬ妊娠や誤った性行動 を予防することを目的とする。同時に、居 場所の職員等に向けての研修を行い、性 教育に関する認識を高めることができるよ う取り組むものとする。,3,営利を目的としない一般社団又は一般財団法人,一般社団法人沖縄い のちにエールを贈る 会,一般社団法人沖縄いのちにエールを贈る会,S002PL119,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"23,600",23600,positive,行政,一緒に,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0186,S002,令和6年度「NPO等との協働実績調査」,2024,186,26,こども未来部,こども未来部,こども家庭課,こども家庭課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,1,保健、医療又は福祉の増進を図る事業,児童虐待対応職員等 法定義務研修事業,児童虐待対応職員等法定義務研修事業,児童福祉法に規定される児童福祉司等に 対する法定義務研修を実施する。,3,営利を目的としない一般社団又は一般財団法人,一般社団法人沖縄県 社会福祉士会,一般社団法人沖縄県社会福祉士会,S002PL050,source_partner_name_cell_unsplit,R6.6.20 ～ R7.3.31,"2,999",2999,positive,一緒に,一緒に,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0187,S002,令和6年度「NPO等との協働実績調査」,2024,187,26,こども未来部,こども未来部,子育て支援 課,子育て支援課,2,提案型公募による委託,提案型公募による委託,proposal_based_delegated_program,13,子どもの教育及び健全育成を図る事業,沖縄県放課後児童支 援員認定資格研修事 業委託,沖縄県放課後児童支援員認定資格研修事業委託,放課後児童支援員認定資格研修を実施す ることにより、当該支援員の確保及び児童 健全育成事業の円滑な運営を支援する。,1,特定非営利活動法人（NPO法人）,ＮＰＯ法人沖縄県学 童・保育支援センター,NPO法人沖縄県学童・保育支援センター,S002PL120,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"5,610",5610,positive,行政,一緒に,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0188,S002,令和6年度「NPO等との協働実績調査」,2024,188,26,こども未来部,こども未来部,子育て支援 課,子育て支援課,2,提案型公募による委託,提案型公募による委託,proposal_based_delegated_program,13,子どもの教育及び健全育成を図る事業,沖縄県放課後児童クラ ブ公的施設活用促進 等環境整備支援事業 委託,沖縄県放課後児童クラブ公的施設活用促進等環境整備支援事業委託,県内の放課後児童クラブの公的施設活用 の促進等を通して、利用者の負担軽減等 を図るため、市町村のクラブ設置等に係る 計画策定・見直し等を支援する。,1,特定非営利活動法人（NPO法人）,ＮＰＯ法人沖縄県学 童・保育支援センター,NPO法人沖縄県学童・保育支援センター,S002PL120,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.14,"20,000",20000,positive,行政,一緒に,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0189,S002,令和6年度「NPO等との協働実績調査」,2024,189,26,こども未来部,こども未来部,子育て支援 課,子育て支援課,2,提案型公募による委託,提案型公募による委託,proposal_based_delegated_program,1,保健、医療又は福祉の増進を図る事業,沖縄県保育士確保対 策強化事業委託,沖縄県保育士確保対策強化事業委託,保育所入所待機児童を生じさせないため、 市町村や保育所等と連携し、保育士の確 保及び定着促進など、安定した保育の提 供体制の構築に必要な事業を総合的に実 施する。,1,特定非営利活動法人（NPO法人）,NPO法人沖縄県学 童・保育支援センター,NPO法人沖縄県学童・保育支援センター,S002PL120,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"66,506",66506,positive,一緒に,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0190,S002,令和6年度「NPO等との協働実績調査」,2024,190,26,こども未来部,こども未来部,子育て支援 課,子育て支援課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,1,保健、医療又は福祉の増進を図る事業,保育士登録業務およ び国家戦略特別区域 限定保育士登録業務 事務委託,保育士登録業務および国家戦略特別区域限定保育士登録業務事務委託,保育士資格登録事業の円滑な実施を図る ため、保育士資格登録事務の一部を委託 し実施する。,4,社会福祉法人,社会福祉法人日本保 育協会,社会福祉法人日本保育協会,S002PL121,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"4,112",4112,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0191,S002,令和6年度「NPO等との協働実績調査」,2024,191,27,こども未来部,こども未来部,子育て支援 課,子育て支援課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,1,保健、医療又は福祉の増進を図る事業,沖縄県福祉人材研修 センター認可外保育施 設職員研修事業委託,沖縄県福祉人材研修センター認可外保育施設職員研修事業委託,認可外保育施設に従事する者を対象とし た研修を企画・実施することにより、保育 の質を向上させ、入所児童の処遇の向上 を図ることを目的とする。,4,社会福祉法人,社会福祉法人沖縄県 社会福祉協議会,社会福祉法人沖縄県社会福祉協議会,S002PL046,source_partner_name_cell_unsplit,R6.4.1 R7.3.31,"1,625",1625,positive,行政,行政,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0192,S002,令和6年度「NPO等との協働実績調査」,2024,192,27,こども未来部,こども未来部,子育て支援 課,子育て支援課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,1,保健、医療又は福祉の増進を図る事業,令和６年度沖縄県不 妊・不育専門相談セン ター事業,令和6年度沖縄県不妊・不育専門相談センター事業,不妊・不育に悩む夫婦等を対象に専門的 な相談を行い、不妊・不育の課題に適切に 対応するために体制を確立するとともに、 生涯を通じた女性の健康の保持増進を図 ることを目的とする。,2,公益社団又は公益財団法人,公益社団法人沖縄県 看護協会,公益社団法人沖縄県看護協会,S002PL052,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"1,829",1829,positive,一緒に,行政,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0193,S002,令和6年度「NPO等との協働実績調査」,2024,193,27,こども未来部,こども未来部,子育て支援 課,子育て支援課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,1,保健、医療又は福祉の増進を図る事業,令和６年度沖縄県女 性健康支援センター事 業,令和6年度沖縄県女性健康支援センター事業,妊娠、出産等固有の機能を有し、女性特 有の身体的特徴を有することで生じる様々 な支障や心身にわたる悩みを抱える女 性、予期せぬ妊娠に悩む女性に対して、 専門的な知識を有する相談員に気軽に相 談できる体制を確保する。,3,営利を目的としない一般社団又は一般財団法人,一般社団法人沖縄県 助産師会,一般社団法人沖縄県助産師会,S002PL122,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"3,331",3331,positive,一緒に,行政,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0194,S002,令和6年度「NPO等との協働実績調査」,2024,194,27,こども未来部,こども未来部,子育て支援 課,子育て支援課,5,共催,NPO等と共催という形で実施,cohosting,1,保健、医療又は福祉の増進を図る事業,沖縄県母子保健大会,沖縄県母子保健大会,心身ともに健やかな親と子・明るい家庭・ 健全な地域社会の実現のために、諸課題 について理解を深め、なお一層の母子保 健に対する意識を高める。 また、母子保健事業の推進に功績のあっ た個人及び団体を表彰し、沖縄県の母子 保健事業の一層の推進を図る事を目的と する。,2,公益社団又は公益財団法人,公益社団法人沖縄県 小児保健協会,公益社団法人沖縄県小児保健協会,S002PL123,source_partner_name_cell_unsplit,R7.1.16,132,132,positive,一緒に,一緒に,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0195,S002,令和6年度「NPO等との協働実績調査」,2024,195,27,こども未来部,こども未来部,子育て支援 課,子育て支援課,5,共催,NPO等と共催という形で実施,cohosting,1,保健、医療又は福祉の増進を図る事業,令和５年度市町村母 子保健担当者及び母 子保健推進員研修会,令和5年度市町村母子保健担当者及び母子保健推進員研修会,「健やか親子おきなわ２１（第２次）」の施策 を円滑に推進するために、地域母子保健 活動の核となる市町村母子保健関係職員 及び母子保健推進員に対して、その活動 に必要な知識の習得と、スキルの向上を 図ることを目的に研修会を開催する。,2,公益社団又は公益財団法人,公益社団法人母子保 健推進会議 沖縄県母子保健推進 員連絡協議会,公益社団法人母子保健推進会議沖縄県母子保健推進員連絡協議会,S002PL124,source_partner_name_cell_unsplit,R7.1.16,"1,004",1004,positive,一緒に,行政,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0196,S002,令和6年度「NPO等との協働実績調査」,2024,196,27,こども未来部,こども未来部,女性力・ダイ バーシティ推 進課,女性力・ダイバーシティ推進課,4,補助,補助金・助成金の支給又は物的支援,subsidy_assistance_or_in_kind,1,保健、医療又は福祉の増進を図る事業,配偶者暴力被害者 セーフティネット強化支 援事業,配偶者暴力被害者セーフティネット強化支援事業,配偶者からの暴力被害者等を支援する民 間シェルター等が行う先進的な取組に対 し、事業に要した経費の一部を補助する。,1,特定非営利活動法人（NPO法人）,NPO法人ひだまり,NPO法人ひだまり,S002PL125,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"10,000",10000,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0197,S002,令和6年度「NPO等との協働実績調査」,2024,197,27,こども未来部,こども未来部,女性力・ダイ バーシティ推 進課,女性力・ダイバーシティ推進課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,1,保健、医療又は福祉の増進を図る事業,女性支援等に係る相 談員養成研修事業,女性支援等に係る相談員養成研修事業,女性支援等の相談業務に従事する相談員 候補者の養成研修を実施。,2,公益社団又は公益財団法人,公益財団法人おきな わ女性財団,公益財団法人おきなわ女性財団,S002PL126,source_partner_name_cell_unsplit,R6.5.31 ～ R7.3.31,"4,238",4238,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0198,S002,令和6年度「NPO等との協働実績調査」,2024,198,28,こども未来部,こども未来部,女性力・ダイ バーシティ推 進課,女性力・ダイバーシティ推進課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,1,保健、医療又は福祉の増進を図る事業,沖縄県ひとり親家庭等 日常生活支援事業,沖縄県ひとり親家庭等日常生活支援事業,ひとり親等に対し、家庭生活支援員を派遣 し、子育て支援や日常生活の援助を実施 する。,2,公益社団又は公益財団法人,公益社団法人沖縄県 母子寡婦福祉連合会,公益社団法人沖縄県母子寡婦福祉連合会,S002PL127,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"50,286",50286,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0199,S002,令和6年度「NPO等との協働実績調査」,2024,199,28,こども未来部,こども未来部,女性力・ダイ バーシティ推 進課,女性力・ダイバーシティ推進課,2,提案型公募による委託,提案型公募による委託,proposal_based_delegated_program,1,保健、医療又は福祉の増進を図る事業,沖縄県低所得子育て 家庭日常生活支援事 業（北部圏域）,沖縄県低所得子育て家庭日常生活支援事業(北部圏域),低所得子育て家庭等に対し、家庭生活支 援員を派遣し、子育て支援や日常生活の 援助を実施する。,2,公益社団又は公益財団法人,公益社団法人沖縄県 母子寡婦福祉連合会,公益社団法人沖縄県母子寡婦福祉連合会,S002PL127,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"8,176",8176,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0200,S002,令和6年度「NPO等との協働実績調査」,2024,200,28,こども未来部,こども未来部,女性力・ダイ バーシティ推 進課,女性力・ダイバーシティ推進課,2,提案型公募による委託,提案型公募による委託,proposal_based_delegated_program,1,保健、医療又は福祉の増進を図る事業,沖縄県低所得子育て 家庭日常生活支援事 業（中南部圏域）,沖縄県低所得子育て家庭日常生活支援事業(中南部圏域),低所得子育て家庭等に対し、家庭生活支 援員を派遣し、子育て支援や日常生活の 援助を実施する。,2,公益社団又は公益財団法人,公益社団法人那覇市 母子寡婦福祉会,公益社団法人那覇市母子寡婦福祉会,S002PL128,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"23,596",23596,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0201,S002,令和6年度「NPO等との協働実績調査」,2024,201,28,こども未来部,こども未来部,女性力・ダイ バーシティ推 進課,女性力・ダイバーシティ推進課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,1,保健、医療又は福祉の増進を図る事業,沖縄県母子家庭等自 立促進事業,沖縄県母子家庭等自立促進事業,母子家庭等の経済的自立を図り、その福 祉を増進するために、就業相談や講習会 等を実施する。,2,公益社団又は公益財団法人,公益社団法人沖縄県 母子寡婦福祉連合会,公益社団法人沖縄県母子寡婦福祉連合会,S002PL127,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"21,461",21461,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0202,S002,令和6年度「NPO等との協働実績調査」,2024,202,28,こども未来部,こども未来部,女性力・ダイ バーシティ推 進課,女性力・ダイバーシティ推進課,4,補助,補助金・助成金の支給又は物的支援,subsidy_assistance_or_in_kind,1,保健、医療又は福祉の増進を図る事業,沖縄県ひとり親家庭高 等職業訓練促進資金 貸付事業補助金 （訓練促進資金貸付 分）,沖縄県ひとり親家庭高等職業訓練促進資金貸付事業補助金(訓練促進資金貸付分),就職に有利な資格の取得を目指すひとり 親家庭の親に対し高等職業訓練促進資金 を貸付けることにより、資格の取得を促進 し、ひとり親家庭の親の自立促進を図る。,2,公益社団又は公益財団法人,公益社団法人沖縄県 母子寡婦福祉連合会,公益社団法人沖縄県母子寡婦福祉連合会,S002PL127,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"1,173",1173,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0203,S002,令和6年度「NPO等との協働実績調査」,2024,203,28,こども未来部,こども未来部,女性力・ダイ バーシティ推 進課,女性力・ダイバーシティ推進課,4,補助,補助金・助成金の支給又は物的支援,subsidy_assistance_or_in_kind,1,保健、医療又は福祉の増進を図る事業,沖縄県ひとり親家庭高 等職業訓練促進資金 貸付事業補助金 （訓練促進資金貸付 分）,沖縄県ひとり親家庭高等職業訓練促進資金貸付事業補助金(訓練促進資金貸付分),安定就労を通じた中長期的な自立支援や 住居確保を促進することを目的に、住居の 借り上げに必要となる資金の償還免除付 きの無利子無担保の住宅資金貸付を実施 する。,2,公益社団又は公益財団法人,公益社団法人沖縄県 母子寡婦福祉連合会,公益社団法人沖縄県母子寡婦福祉連合会,S002PL127,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"71,550",71550,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0204,S002,令和6年度「NPO等との協働実績調査」,2024,204,28,こども未来部,こども未来部,女性力・ダイ バーシティ推 進課,女性力・ダイバーシティ推進課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,10,人権の擁護又は平和の推進を図る事業,性の多様性に関する 理解促進に向けた啓 発業務,性の多様性に関する理解促進に向けた啓発業務,性の多様性に関する普及啓発を行うととも にパートナーシップ制度について広く県民 に周知し、スムーズな制度導入に向けた 機運醸成を図るための各種啓発活動を行 う。,1,特定非営利活動法人（NPO法人）,NPO法人レインボー ハートokinawa,NPO法人レインボーハートokinawa,S002PL129,source_partner_name_cell_unsplit,R6.12.6 ～ R7.3.19,"3,896",3896,positive,ＮＰＯ等,ＮＰＯ等,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
S002-R0205,S002,令和6年度「NPO等との協働実績調査」,2024,205,28,こども未来部,こども未来部,女性力・ダイ バーシティ推 進課,女性力・ダイバーシティ推進課,1,委託,NPO等へ業務委託を行った事業,delegated_public_program,12,男女共同参画社会の形成の促進を図る事業,沖縄県男女共同参画 センター事業,沖縄県男女共同参画センター事業,男女共同参画センターにおける各種講 座、研修会、講演会、相談業務等の実施,2,公益社団又は公益財団法人,公益財団法人おきな わ女性財団,公益財団法人おきなわ女性財団,S002PL126,source_partner_name_cell_unsplit,R6.4.1 ～ R7.3.31,"42,656",42656,positive,行政,一緒に,not_selected,,,machine_display_alias_only_not_actor_identity,source_universe_row_not_relation_edge,whole_program_project_cost_not_actor_payment_or_award,"Authoritative mechanical source-row extraction; no registry merge, relation approval, actor payment, alliance, or political stance inference."
