role_observation_id,person_key,normalized_name_key,name_as_filed,actor_id,actor_name,period_start,period_end,role_title_as_filed,average_hours_per_week,reportable_compensation_usd,source_receipt_id,exact_locator,identity_resolution_status,cross_actor_candidate,review_status,fact_status,allowed_claim,prohibited_inference
PR067,PN_66C5687847,michelle dingle,Michelle Dingle,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2023-07-01,2024-06-30,Communications Chair,1.00,0,W2A-SR010,official XML Part VII/officer group [7],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR068,PN_D7FF75B26E,maria rendon,Maria Rendon,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2024-07-01,2025-06-30,Fleet Gift Shop Bookkeeper,10.00,0,W2A-SR011,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR069,PN_BEE6A4E53E,lindsey richardson,Lindsey Richardson,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2024-07-01,2025-06-30,NOSCO President,10.00,0,W2A-SR011,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR070,PN_7A1FC1634B,kristin kerekgyarto,Kristin Kerekgyarto,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2024-07-01,2025-06-30,NOSCO VP of Charities,5.00,0,W2A-SR011,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR071,PN_998B56E393,nicole button,Nicole Button,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2024-07-01,2025-06-30,NOSCO Treasurer,5.00,0,W2A-SR011,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR072,PN_1207248638,beki phelps,Beki Phelps,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2024-07-01,2025-06-30,Parliamentarian,5.00,0,W2A-SR011,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR073,PN_1FBCE64226,sarah wray,Sarah Wray,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2024-07-01,2025-06-30,Fleet Gift Shop Liaison,1.00,0,W2A-SR011,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR074,PN_66C5687847,michelle dingle,Michelle Dingle,X005,Naval Officers' Spouses' Club of Okinawa (NOSCO),2024-07-01,2025-06-30,Communications Chair,1.00,0,W2A-SR011,official XML Part VII/officer group [7],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR075,PN_283A76AA24,amber tracy,AMBER TRACY,X007,Okinawa Enlisted Spouses' Club (OESC),2022-07-01,2023-06-30,PRESIDENT,25,0,W2A-SR012,official XML Part VII/officer group [1],exact_string_cross_actor_candidate_unreviewed,yes,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR076,PN_7F28AF7CB0,jill limjoco,JILL LIMJOCO,X007,Okinawa Enlisted Spouses' Club (OESC),2022-07-01,2023-06-30,1ST VICE PRESIDENT,5,0,W2A-SR012,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR077,PN_A648C91617,rachel wells,RACHEL WELLS,X007,Okinawa Enlisted Spouses' Club (OESC),2022-07-01,2023-06-30,GENERAL TREASURER,5,0,W2A-SR012,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR078,PN_DE3A53DE08,ashleigh swehosky,ASHLEIGH SWEHOSKY,X007,Okinawa Enlisted Spouses' Club (OESC),2022-07-01,2023-06-30,SECRETARY,5,0,W2A-SR012,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR079,PN_46AA0AB844,dawn lee,DAWN LEE,X007,Okinawa Enlisted Spouses' Club (OESC),2022-07-01,2023-06-30,PARLIAMENTARIAN,5,0,W2A-SR012,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR080,PN_A5562D822E,celina nelson,CELINA NELSON,X007,Okinawa Enlisted Spouses' Club (OESC),2022-07-01,2023-06-30,WAYS & MEANS CHAIR,5,0,W2A-SR012,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR081,PN_CDD17DD1D1,yesenia grobsmith,YESENIA GROBSMITH,X007,Okinawa Enlisted Spouses' Club (OESC),2022-07-01,2023-06-30,SCHOLARSHIP CHAIR,5,0,W2A-SR012,official XML Part VII/officer group [7],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR082,PN_E6DAC622A3,ashley chavez,ASHLEY CHAVEZ,X007,Okinawa Enlisted Spouses' Club (OESC),2022-07-01,2023-06-30,OPERATION BALL GOWN CHAIR,5,0,W2A-SR012,official XML Part VII/officer group [8],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR083,PN_F75D5EA22B,kayla sprinkel,Kayla Sprinkel,X007,Okinawa Enlisted Spouses' Club (OESC),2023-07-01,2024-06-30,PRESIDENT,15,0,W2A-SR013,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR084,PN_DE3A53DE08,ashleigh swehosky,Ashleigh Swehosky,X007,Okinawa Enlisted Spouses' Club (OESC),2023-07-01,2024-06-30,1ST VICE PRESIDENT,5,0,W2A-SR013,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR085,PN_1CB4424931,lesilee du fresne,Lesilee Du Fresne,X007,Okinawa Enlisted Spouses' Club (OESC),2023-07-01,2024-06-30,2nd Vice President,5,0,W2A-SR013,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR086,PN_A648C91617,rachel wells,Rachel Wells,X007,Okinawa Enlisted Spouses' Club (OESC),2023-07-01,2024-06-30,GENERAL TREASURER,5,0,W2A-SR013,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR087,PN_31199230EB,erika hales,Erika Hales,X007,Okinawa Enlisted Spouses' Club (OESC),2023-07-01,2024-06-30,SECRETARY,5,0,W2A-SR013,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR088,PN_C2E3980AD9,aisha wolfgang,Aisha Wolfgang,X007,Okinawa Enlisted Spouses' Club (OESC),2023-07-01,2024-06-30,Advisor (Air Force),5,0,W2A-SR013,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR089,PN_F75D5EA22B,kayla sprinkel,Kayla Sprinkel,X007,Okinawa Enlisted Spouses' Club (OESC),2024-07-01,2025-06-30,PRESIDENT,5,0,W2A-SR014,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR090,PN_032BC15706,leah chambers,Leah Chambers,X007,Okinawa Enlisted Spouses' Club (OESC),2024-07-01,2025-06-30,VICE PRESIDENT,5,0,W2A-SR014,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR091,PN_31199230EB,erika hales,Erika Hales,X007,Okinawa Enlisted Spouses' Club (OESC),2024-07-01,2025-06-30,SECRETARY,5,0,W2A-SR014,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR092,PN_902F35E11E,stephanie fehrer,Stephanie Fehrer,X007,Okinawa Enlisted Spouses' Club (OESC),2024-07-01,2025-06-30,General Treasurer,5,0,W2A-SR014,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR093,PN_1080249A14,lesilee dufresne,Lesilee DuFresne,X007,Okinawa Enlisted Spouses' Club (OESC),2024-07-01,2025-06-30,Advisor,5,0,W2A-SR014,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR094,PN_E6DAC622A3,ashley chavez,Ashley Chavez,X007,Okinawa Enlisted Spouses' Club (OESC),2024-07-01,2025-06-30,Operation Ball Gown,5,0,W2A-SR014,official XML Part VII/officer group [6],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR095,PN_F05907BB1D,danica cosca,Danica Cosca,X007,Okinawa Enlisted Spouses' Club (OESC),2024-07-01,2025-06-30,Outreach,5,0,W2A-SR014,official XML Part VII/officer group [7],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR096,PN_A2121B9CDF,jeahn c creviston,JEAHN C CREVISTON,X018,Marine Thrift Shop Okinawa,2023-01-01,2023-12-31,PRESIDENT,10,0,W2A2-SR001,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR097,PN_4F47D5F9C3,jennifer hammond,JENNIFER HAMMOND,X018,Marine Thrift Shop Okinawa,2023-01-01,2023-12-31,VICE PRESIDENT,10,0,W2A2-SR001,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR098,PN_FBE96FEA50,kara smith,KARA SMITH,X018,Marine Thrift Shop Okinawa,2023-01-01,2023-12-31,SECRETARY,10,0,W2A2-SR001,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR099,PN_786C54D99E,leah minder,LEAH MINDER,X018,Marine Thrift Shop Okinawa,2023-01-01,2023-12-31,TREASURER,5,0,W2A2-SR001,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR100,PN_05523FFE94,anna cabosky,Anna Cabosky,X018,Marine Thrift Shop Okinawa,2024-01-01,2024-12-31,PRESIDENT,10,0,W2A2-SR002,official XML Part VII/officer group [1],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR101,PN_FBE96FEA50,kara smith,Kara Smith,X018,Marine Thrift Shop Okinawa,2024-01-01,2024-12-31,Secretary,5,0,W2A2-SR002,official XML Part VII/officer group [2],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR102,PN_79EA8D09B2,jennifer tucker,Jennifer Tucker,X018,Marine Thrift Shop Okinawa,2024-01-01,2024-12-31,Treasurer,5,0,W2A2-SR002,official XML Part VII/officer group [3],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR103,PN_1B400B2168,brittany kearns,Brittany Kearns,X018,Marine Thrift Shop Okinawa,2024-01-01,2024-12-31,Board Member,1,0,W2A2-SR002,official XML Part VII/officer group [4],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
PR104,PN_58830887FA,sara ramos,Sara Ramos,X018,Marine Thrift Shop Okinawa,2024-01-01,2024-12-31,Board Member,1,0,W2A2-SR002,official XML Part VII/officer group [5],string_key_only_not_person_identity,no,ai_seeded,research_only_official_filing_role_observation,The filing lists this exact name string and role for this tax period.,A filing period is not an exact term; exact or similar names are not confirmed person identities or cross-organization bridges without human disambiguation.
